SBU,Year,Country,Sold-to Code (Number version),# Products,Net Sales (EUR),Base Quantity (Volume-tons)
EMB,2019,Argentina,5340162,3,700.5,1.83333
EMB,2019,Argentina,5340804,1,0,0
EMB,2019,Argentina,5345600,1,0,0
EMB,2019,Argentina,5353515,4,3,0
EMB,2019,Argentina,5355245,1,-5,-0.906
EMB,2019,Argentina,5359699,1,0,0
EMB,2019,Argentina,5394370,1,0,0
EMB,2019,Argentina,5491141,1,0,0
EMB,2019,Argentina,5517870,1,0,0
EMB,2019,Argentina,5640521,1,60,0.34824
EMB,2019,Argentina,5675788,3,3660,11.12495
EMB,2019,Argentina,5680920,1,70,2.12499
EMB,2019,Argentina,5684564,8,3616.25,12.82927
EMB,2019,Argentina,5693077,1,400,1.10703
EMB,2019,Argentina,5701013,1,500,2.09201
EMB,2019,Argentina,5710879,5,795,4.57673
EMB,2019,Argentina,5717707,1,200,0.54578
EMB,2019,Argentina,5799513,1,10,0.30894
EMB,2019,Argentina,5805482,1,120,0.68433
EMB,2019,Argentina,5805489,1,0.5,0
EMB,2019,Argentina,5807124,1,175,1.37684
EMB,2019,Argentina,5871372,1,275,1.00907
EMB,2019,Argentina,5896003,1,75,0.23478
EMB,2019,Argentina,5896646,2,425,1.91059
EMB,2019,Argentina,5912562,1,60,0.32624
EMB,2019,Argentina,5917680,1,0,0
EMB,2019,Argentina,5924539,2,110,0.51236
EMB,2019,Argentina,5931183,3,325,1.19835
EMB,2019,Argentina,5954962,1,20,0.11143
EMB,2019,Argentina,5954970,1,800,1.79911
EMB,2019,Argentina,#,1,0,0
EMB,2019,Bolivia,134437,5,22410,81.9447
EMB,2019,Bolivia,931295,9,23865,222.50294
EMB,2019,Bolivia,1019225,4,51910,89.08377
EMB,2019,Bolivia,#,1,0,0
EMB,2019,Brazil,3798,31,44399.31,320.61103
EMB,2019,Brazil,10391,1,0,0
EMB,2019,Brazil,145714,54,620554.08,7436.40195
EMB,2019,Brazil,153404,1,1.2,0
EMB,2019,Brazil,340537,6,0,0
EMB,2019,Brazil,462350,1,350,3.3295
EMB,2019,Brazil,522631,6,3.15,0
EMB,2019,Brazil,558036,2,1.25,0
EMB,2019,Brazil,561910,63,126096,830.79085
EMB,2019,Brazil,563139,2,1775,8.69078
EMB,2019,Brazil,582941,1,0.5,0
EMB,2019,Brazil,906978,64,49535.825,2411.14359
EMB,2019,Brazil,908527,3,4440,16.13631
EMB,2019,Brazil,912471,8,9.75,0
EMB,2019,Brazil,929360,7,120300.5,570.09946
EMB,2019,Brazil,1032213,2,280.75,7.02555
EMB,2019,Brazil,1032299,39,1193836.7,9200.8247
EMB,2019,Brazil,1033666,8,15870,48.44435
EMB,2019,Brazil,1033727,2,1.5,0
EMB,2019,Brazil,1034465,23,1011.9,1.9389
EMB,2019,Brazil,1035065,1,2580,8.39649
EMB,2019,Brazil,1036594,3,3150,12.69015
EMB,2019,Brazil,1036964,3,1.85,0
EMB,2019,Brazil,1037166,5,1.85,0
EMB,2019,Brazil,1037209,7,2.7,0
EMB,2019,Brazil,1037757,17,62.83,1.43923
EMB,2019,Brazil,1039134,65,114156.17,2134.14931
EMB,2019,Brazil,1040169,2,1.5,0
EMB,2019,Brazil,1040696,2,15.4,0
EMB,2019,Brazil,1041578,2,1.1,0
EMB,2019,Brazil,1042578,2,6920,14.85861
EMB,2019,Brazil,1043011,1,1080,7.78702
EMB,2019,Brazil,1043091,1,0.3,0
EMB,2019,Brazil,1043199,1,2.25,0
EMB,2019,Brazil,1043707,4,10265,93.41608
EMB,2019,Brazil,1043840,6,10483,88.96585
EMB,2019,Brazil,1045743,74,1012240.53,5947.83321
EMB,2019,Brazil,1048664,1,0.7,0
EMB,2019,Brazil,1054790,12,8.65,0
EMB,2019,Brazil,1055273,45,174703.55,2823.43437
EMB,2019,Brazil,1072784,1,0.3,0
EMB,2019,Brazil,1084500,7,11995,53.29604
EMB,2019,Brazil,1097527,1,17107.4,0.75625
EMB,2019,Brazil,1107341,8,5.8,0
EMB,2019,Brazil,1108199,6,1517.25,16.33832
EMB,2019,Brazil,1108581,3,1.1,0
EMB,2019,Brazil,1110204,1,0.7,0
EMB,2019,Brazil,1113249,1,10080,1.37478
EMB,2019,Brazil,1124518,6,11095.85,46.61497
EMB,2019,Brazil,1124527,1,3225.8,10.86993
EMB,2019,Brazil,1177842,2,14.2,0
EMB,2019,Brazil,1230187,1,1900,6.48344
EMB,2019,Brazil,1230248,25,951019.25,1989.18588
EMB,2019,Brazil,1230462,11,12178.35,80.0037
EMB,2019,Brazil,1254531,3,1.5,0
EMB,2019,Brazil,1254676,1,325,2.26769
EMB,2019,Brazil,1323321,16,48573.13,180.47499
EMB,2019,Brazil,1323634,7,7.05,0
EMB,2019,Brazil,1323648,3,16275,132.29269
EMB,2019,Brazil,1325517,39,278375.16,1749.09131
EMB,2019,Brazil,1383649,15,10.96,0
EMB,2019,Brazil,1564952,14,335148.372,2942.13754
EMB,2019,Brazil,1644115,1,1.5,0
EMB,2019,Brazil,1677208,4,1.8,0
EMB,2019,Brazil,1677310,152,501782.781,2109.83826
EMB,2019,Brazil,1680105,17,50142.15,156.37176
EMB,2019,Brazil,1688972,2,2.2,0
EMB,2019,Brazil,1689089,15,12429.9,27.05803
EMB,2019,Brazil,1720297,3,0.6,0
EMB,2019,Brazil,1884010,11,66416.83,616.85393
EMB,2019,Brazil,1913436,4,7455,23.68567
EMB,2019,Brazil,1932831,11,9100,54.48996
EMB,2019,Brazil,2017991,21,43910,1371.53701
EMB,2019,Brazil,2042809,53,71266.51,560.82902
EMB,2019,Brazil,2080006,146,295459.18,2065.26936
EMB,2019,Brazil,2080069,2,7775,38.48307
EMB,2019,Brazil,2080078,11,1380,34.49652
EMB,2019,Brazil,2080099,42,112.35,0
EMB,2019,Brazil,2080137,41,23353.54,697.97368
EMB,2019,Brazil,2080146,1,0,0
EMB,2019,Brazil,2080248,2,3900,20.07773
EMB,2019,Brazil,2178275,3,1.85,0
EMB,2019,Brazil,2184887,7,6333.5,56.80018
EMB,2019,Brazil,2185964,3,0,0
EMB,2019,Brazil,2192474,26,23335,334.91106
EMB,2019,Brazil,2196811,36,56921.52,1301.48962
EMB,2019,Brazil,2427820,18,56084.8,593.99186
EMB,2019,Brazil,2427821,34,169.93,0.99863
EMB,2019,Brazil,2478017,45,1984.25,21.94983
EMB,2019,Brazil,2690309,6,8586,91.10077
EMB,2019,Brazil,2760787,5,2790,80.61466
EMB,2019,Brazil,2833713,1,8.4,0
EMB,2019,Brazil,2960460,43,19542.99,3.7795
EMB,2019,Brazil,3208826,3,1.75,0
EMB,2019,Brazil,3307220,4,47905,144.50095
EMB,2019,Brazil,3582660,1,10,0.05597
EMB,2019,Brazil,3788021,17,8095.405,137.2361
EMB,2019,Brazil,3842929,5,2.59,0
EMB,2019,Brazil,3937573,38,195642.2,1818.74427
EMB,2019,Brazil,3999997,64,64.02,0
EMB,2019,Brazil,4144939,13,1265.86,11.59579
EMB,2019,Brazil,4186818,1,2400,12.66451
EMB,2019,Brazil,4237067,5,4925,36.10511
EMB,2019,Brazil,4625321,13,7.51,0
EMB,2019,Brazil,4711653,1,2000,167.27802
EMB,2019,Brazil,4728497,6,3777.15,25.76062
EMB,2019,Brazil,4834753,11,10,0
EMB,2019,Brazil,4838870,1,495,4.03027
EMB,2019,Brazil,4961933,87,38371.04,3.93473
EMB,2019,Brazil,5018779,5,61.25,4.54946
EMB,2019,Brazil,5018808,6,8.5,0
EMB,2019,Brazil,5019086,28,3288.15,22.22758
EMB,2019,Brazil,5019131,6,310.25,3.67768
EMB,2019,Brazil,5020280,10,26235.05,90.07542
EMB,2019,Brazil,5020342,18,5581.34,124.13021
EMB,2019,Brazil,5020428,2,10,0.76367
EMB,2019,Brazil,5020688,3,40,3.0114
EMB,2019,Brazil,5020724,6,97,6.59403
EMB,2019,Brazil,5020752,14,936.31,33.07809
EMB,2019,Brazil,5020790,9,413.51,15.99155
EMB,2019,Brazil,5020797,13,1052.65,55.99371
EMB,2019,Brazil,5020817,1,30,0.92804
EMB,2019,Brazil,5020847,19,452.65,4.34389
EMB,2019,Brazil,5020863,9,3.45,0
EMB,2019,Brazil,5020864,5,61.25,4.58471
EMB,2019,Brazil,5020869,1,0,0
EMB,2019,Brazil,5020891,4,118.5,1.58123
EMB,2019,Brazil,5022339,1,25,0.41679
EMB,2019,Brazil,5022400,1,30,2.15176
EMB,2019,Brazil,5029155,2,1,0
EMB,2019,Brazil,5029191,7,19.65,0.17655
EMB,2019,Brazil,5029240,3,2.95,0
EMB,2019,Brazil,5029745,7,420,4.92831
EMB,2019,Brazil,5033247,7,3.96,0
EMB,2019,Brazil,5038689,24,53.05,0.83003
EMB,2019,Brazil,5038707,20,33.59,0
EMB,2019,Brazil,5059955,10,203.96,0.50533
EMB,2019,Brazil,5067192,6,10,0.01129
EMB,2019,Brazil,5072335,2,20.75,1.39502
EMB,2019,Brazil,5113699,6,286.5,1.54362
EMB,2019,Brazil,5113732,7,80.55,2.51329
EMB,2019,Brazil,5115801,2,220,0.61346
EMB,2019,Brazil,5130234,8,78.6,5.15283
EMB,2019,Brazil,5130406,7,1095.5,32.44594
EMB,2019,Brazil,5155344,1,20,0.42226
EMB,2019,Brazil,5157351,5,3.01,0
EMB,2019,Brazil,5158089,2,201,1.64099
EMB,2019,Brazil,5158125,3,1035,2.87713
EMB,2019,Brazil,5158133,2,26,0.155
EMB,2019,Brazil,5158136,1,0.25,0
EMB,2019,Brazil,5223015,9,19.05,0.68883
EMB,2019,Brazil,5347928,3,100,1.32805
EMB,2019,Brazil,5347957,1,0.75,0
EMB,2019,Brazil,5348872,4,130,1.47458
EMB,2019,Brazil,5351218,2,40,0.1741
EMB,2019,Brazil,5357141,17,14.47,0.15455
EMB,2019,Brazil,5357856,2,180.5,1.23069
EMB,2019,Brazil,5360514,4,230.75,1.00387
EMB,2019,Brazil,5360549,4,52.5,0.49886
EMB,2019,Brazil,5366959,1,25,1.89865
EMB,2019,Brazil,5366966,6,371.56,2.18886
EMB,2019,Brazil,5368131,2,1.55,0
EMB,2019,Brazil,5374071,16,22.07,0.27421
EMB,2019,Brazil,5381106,9,204.11,10.43748
EMB,2019,Brazil,5384524,1,5,0.02836
EMB,2019,Brazil,5384528,2,375,2.7457
EMB,2019,Brazil,5384532,3,240,2.19096
EMB,2019,Brazil,5384533,4,1.16,0
EMB,2019,Brazil,5384596,3,215.1,1.99739
EMB,2019,Brazil,5384608,4,31.25,0.61482
EMB,2019,Brazil,5384617,5,300.5,7.32308
EMB,2019,Brazil,5384623,15,1284,79.87145
EMB,2019,Brazil,5384627,14,232.24,3.31218
EMB,2019,Brazil,5391548,2,17,0.15511
EMB,2019,Brazil,5391549,5,60,0.38076
EMB,2019,Brazil,5391552,1,0.75,0
EMB,2019,Brazil,5391553,15,5.25,0
EMB,2019,Brazil,5391554,4,88.75,0.64656
EMB,2019,Brazil,5391555,1,800,1.02808
EMB,2019,Brazil,5391565,9,4572.15,76.1077
EMB,2019,Brazil,5391566,2,1.5,0
EMB,2019,Brazil,5394179,1,0.75,0
EMB,2019,Brazil,5394184,15,233.32,2.83059
EMB,2019,Brazil,5394216,1,1,0
EMB,2019,Brazil,5394217,29,17.86,0
EMB,2019,Brazil,5394224,4,2.55,0
EMB,2019,Brazil,5394227,17,8.02,0
EMB,2019,Brazil,5394229,1,0.7,0
EMB,2019,Brazil,5394231,1,0.75,0
EMB,2019,Brazil,5394232,4,15.5,0.15424
EMB,2019,Brazil,5394240,1,0.06,0
EMB,2019,Brazil,5394243,6,1.35,0
EMB,2019,Brazil,5394250,2,90,0.81292
EMB,2019,Brazil,5394253,7,1.33,0
EMB,2019,Brazil,5394254,1,50,0.72963
EMB,2019,Brazil,5394285,14,7.25,0
EMB,2019,Brazil,5394289,1,5,0.15472
EMB,2019,Brazil,5394291,1,20,0.2812
EMB,2019,Brazil,5406801,10,1599.55,6.84172
EMB,2019,Brazil,5408775,4,50,0.60839
EMB,2019,Brazil,5410573,1,1,0
EMB,2019,Brazil,5410838,1,1,0
EMB,2019,Brazil,5410860,4,27.25,0.17832
EMB,2019,Brazil,5423189,3,795,7.01801
EMB,2019,Brazil,5425123,20,29.53,0.0849
EMB,2019,Brazil,5428327,14,215.06,6.85497
EMB,2019,Brazil,5432478,2,40,0.31931
EMB,2019,Brazil,5432489,1,10,0.31888
EMB,2019,Brazil,5432785,4,495,3.62202
EMB,2019,Brazil,5436489,12,97.25,0.1749
EMB,2019,Brazil,5436678,24,4067.69,351.14423
EMB,2019,Brazil,5451267,3,20,0.26667
EMB,2019,Brazil,5459905,3,231.75,0.59971
EMB,2019,Brazil,5469644,1,0,0
EMB,2019,Brazil,5494988,1,0.75,0
EMB,2019,Brazil,5495552,1,5,0
EMB,2019,Brazil,5515726,33,13470.25,77.9168
EMB,2019,Brazil,5519504,1,4,0.06475
EMB,2019,Brazil,5544993,32,30.65,0
EMB,2019,Brazil,5551919,2,10,0.99106
EMB,2019,Brazil,5551922,1,600,2.42666
EMB,2019,Brazil,5561348,10,6.05,0
EMB,2019,Brazil,5577716,27,16.56,0
EMB,2019,Brazil,5581739,3,95,0.74863
EMB,2019,Brazil,5582641,4,2.35,0
EMB,2019,Brazil,5583742,1,25,0.88929
EMB,2019,Brazil,5588393,1,40,0.31341
EMB,2019,Brazil,5589278,4,3.25,0.02561
EMB,2019,Brazil,5595918,1,50,0.19326
EMB,2019,Brazil,5609249,18,8.43,0
EMB,2019,Brazil,5623610,3,70,0.35589
EMB,2019,Brazil,5631614,2,50,0.96845
EMB,2019,Brazil,5636540,1,80.3,1.01597
EMB,2019,Brazil,5636719,10,7.8,0
EMB,2019,Brazil,5643274,2,10,1.00403
EMB,2019,Brazil,5653140,2,2.75,0.01517
EMB,2019,Brazil,5680123,1,1,0
EMB,2019,Brazil,5687269,1,0,0
EMB,2019,Brazil,5695203,2,0.75,0
EMB,2019,Brazil,5700927,6,9.385,0
EMB,2019,Brazil,5707256,3,570,4.94216
EMB,2019,Brazil,5717541,1,180,1.19007
EMB,2019,Brazil,5719532,9,2.95,0
EMB,2019,Brazil,5723018,72,33434.399,4.36871
EMB,2019,Brazil,5735745,20,3626.8,24.22767
EMB,2019,Brazil,5757391,3,1.85,0
EMB,2019,Brazil,5761058,2,55,4.31512
EMB,2019,Brazil,5773978,1,10,0.18176
EMB,2019,Brazil,5775999,25,13.68,0
EMB,2019,Brazil,5782201,2,1.5,0
EMB,2019,Brazil,5785824,2,1.05,0
EMB,2019,Brazil,5786020,2,0.75,0
EMB,2019,Brazil,5787493,14,8.97,0
EMB,2019,Brazil,5787653,1,10,0.33935
EMB,2019,Brazil,5787776,1,5,0.85184
EMB,2019,Brazil,5789170,2,120,9.00469
EMB,2019,Brazil,5793604,4,2.25,0
EMB,2019,Brazil,5837413,1,0.5,0
EMB,2019,Brazil,5845363,2,30,0.21107
EMB,2019,Brazil,5860347,1,0.25,0
EMB,2019,Brazil,5863578,11,9.21,0
EMB,2019,Brazil,5874342,1,20,0.13001
EMB,2019,Brazil,5875940,1,2,0
EMB,2019,Brazil,5881585,3,3.61,0.55423
EMB,2019,Brazil,5887906,15,9.25,0
EMB,2019,Brazil,5893910,1,0.7,0
EMB,2019,Brazil,5910344,1,0.3,0
EMB,2019,Brazil,5915531,1,9,0.17118
EMB,2019,Brazil,5915570,2,1.45,0
EMB,2019,Brazil,5924919,1,0.4,0
EMB,2019,Brazil,5946708,2,35,0.15386
EMB,2019,Brazil,5953304,1,1,0
EMB,2019,Brazil,#,10,-3051144.175,-8166.10028
EMB,2019,Chile,40355,1,0,0
EMB,2019,Chile,98607,2,8580,23.51327
EMB,2019,Chile,106162,2,1320.75,5.82615
EMB,2019,Chile,966371,5,1069,14.62034
EMB,2019,Chile,968198,4,930,55.115
EMB,2019,Chile,968245,31,204905.65,901.15777
EMB,2019,Chile,968356,25,14009.05,211.01617
EMB,2019,Chile,968556,48,248077,1311.99025
EMB,2019,Chile,969158,1,1,0
EMB,2019,Chile,969221,2,0,0.28704
EMB,2019,Chile,969627,1,15400,83.31143
EMB,2019,Chile,973519,6,2546.1,50.98482
EMB,2019,Chile,1078951,3,16483,49.63862
EMB,2019,Chile,1091384,47,12798.5,139.54673
EMB,2019,Chile,1104550,1,1755,5.45487
EMB,2019,Chile,1109166,4,12926.4,38.53409
EMB,2019,Chile,1113620,16,10141.75,169.8499
EMB,2019,Chile,1115508,7,4.95,0
EMB,2019,Chile,1474151,27,6458.03,103.75564
EMB,2019,Chile,1835633,21,1906.53,25.92068
EMB,2019,Chile,1872631,2,1.5,0
EMB,2019,Chile,2403770,1,1,0
EMB,2019,Chile,3021703,1,0.5,0
EMB,2019,Chile,3457195,5,13675,139.2885
EMB,2019,Chile,3944773,2,701,2.52975
EMB,2019,Chile,3999997,6,4.68,0
EMB,2019,Chile,5366917,4,415,5.83826
EMB,2019,Chile,5388764,1,1,0
EMB,2019,Chile,5389201,1,0.5,0
EMB,2019,Chile,5411254,2,1.12,0.36519
EMB,2019,Chile,5477774,1,1.06,0.14661
EMB,2019,Chile,5487486,1,1.8,0
EMB,2019,Chile,5580061,5,2.37,0
EMB,2019,Chile,5696696,1,270,1.9547
EMB,2019,Chile,5749236,1,1,0
EMB,2019,Chile,5782197,1,90,0.68276
EMB,2019,Chile,5787579,2,6860,15.65913
EMB,2019,Chile,5894190,1,0.5,0
EMB,2019,Chile,#,1,0,0
EMB,2019,Colombia,34024,46,140939.02,1410.21631
EMB,2019,Colombia,86804,1,4200,13.11542
EMB,2019,Colombia,129442,1,480,3.7969
EMB,2019,Colombia,154756,11,0,0
EMB,2019,Colombia,224687,12,63340,297.6259
EMB,2019,Colombia,551068,53,140926.594,1167.09264
EMB,2019,Colombia,701221,9,2355,22.37482
EMB,2019,Colombia,768354,70,160455,827.92775
EMB,2019,Colombia,923045,17,495635,1933.03559
EMB,2019,Colombia,971304,3,4858.211,157.84319
EMB,2019,Colombia,971432,4,2360,9.97832
EMB,2019,Colombia,971944,29,367628.07,1379.57563
EMB,2019,Colombia,972018,8,11245,355.40081
EMB,2019,Colombia,1079503,6,74110,247.44795
EMB,2019,Colombia,1125455,28,31115.5,437.00844
EMB,2019,Colombia,1477608,5,11830,888.21685
EMB,2019,Colombia,1534572,1,2280,25.37914
EMB,2019,Colombia,1688351,2,7975,26.72429
EMB,2019,Colombia,1688426,13,28100,113.65643
EMB,2019,Colombia,1688436,1,4860,20.7069
EMB,2019,Colombia,1689250,40,104657.8,921.75533
EMB,2019,Colombia,2074588,67,87900,434.06034
EMB,2019,Colombia,2074589,8,32785,96.43999
EMB,2019,Colombia,2074603,54,327336.02,1656.63097
EMB,2019,Colombia,2074651,7,30635,161.60767
EMB,2019,Colombia,2074691,3,110,9.19982
EMB,2019,Colombia,2074694,7,4110,38.65107
EMB,2019,Colombia,2074697,2,1025,5.33559
EMB,2019,Colombia,3004662,124,239289,3013.59437
EMB,2019,Colombia,3370990,17,469350,1465.13014
EMB,2019,Colombia,4366911,1,0,0
EMB,2019,Colombia,4466065,4,55985,190.7273
EMB,2019,Colombia,4955033,4,6095,23.95178
EMB,2019,Colombia,5357707,2,0,0
EMB,2019,Colombia,5749882,1,0.5,0.29072
EMB,2019,Colombia,#,1,0,0
EMB,2019,Ecuador,1102029,1,1600,2.14886
EMB,2019,Ecuador,1366985,82,291582,1896.52262
EMB,2019,Ecuador,2138648,1,7875,27.16875
EMB,2019,Ecuador,3581735,3,90,1.10953
EMB,2019,Not assigned,#,15,0,0
EMB,2019,Paraguay,1621587,17,82300,230.13456
EMB,2019,Paraguay,4985381,1,800,2.25607
EMB,2019,Peru,41358,2,0,0
EMB,2019,Peru,86841,5,3527,17.75257
EMB,2019,Peru,88125,1,20800,61.21291
EMB,2019,Peru,107919,7,47.85,2.42075
EMB,2019,Peru,125414,19,46858.05,1157.02069
EMB,2019,Peru,493184,1,0.3,0
EMB,2019,Peru,1017361,2,6600,38.85914
EMB,2019,Peru,1017628,73,26194.5,471.71816
EMB,2019,Peru,3231290,49,188776.45,643.01759
EMB,2019,Peru,3398506,1,450,2.18292
EMB,2019,Peru,4711553,1,12150,44.52708
EMB,2019,Peru,5133611,1,0.5,0
EMB,2019,Peru,5443250,1,360,3.19612
EMB,2019,Peru,5636539,1,3360,10.72979
EMB,2019,Peru,5745311,1,2520,7.02127
EMB,2019,Peru,6105377,13,79145,302.91293
EMB,2019,Peru,#,1,0,0
EMB,2019,Uruguay,91162,1,380,2.75137
EMB,2019,Uruguay,572553,9,410,3.8389
EMB,2019,Uruguay,1621587,31,8098,58.41767
EMB,2019,Uruguay,#,1,0,0
EMB,2019,Venezuela,2364687,14,12715,78.25347
EMB,2019,Venezuela,4520411,3,1040,4.60026
EMB,2020,Argentina,39585,1,210,3.06032
EMB,2020,Argentina,256765,6,936.75,6.51301
EMB,2020,Argentina,264378,5,29.1,0.16132
EMB,2020,Argentina,471006,4,7210,42.40178
EMB,2020,Argentina,502360,2,820.5,1.76292
EMB,2020,Argentina,583661,1,25,0.10208
EMB,2020,Argentina,748445,1,0.5,0
EMB,2020,Argentina,749551,1,0.5,0
EMB,2020,Argentina,848761,28,8554.6,1.49087
EMB,2020,Argentina,855904,95,33298.32,602.03163
EMB,2020,Argentina,943036,4,1.43,0
EMB,2020,Argentina,952310,3,205.5,1.3457
EMB,2020,Argentina,952362,21,24336.2,241.00904
EMB,2020,Argentina,952607,1,2,5.14765
EMB,2020,Argentina,952616,32,63735.25,404.50805
EMB,2020,Argentina,952622,2,550,4.36265
EMB,2020,Argentina,952698,4,4201,14.50305
EMB,2020,Argentina,952728,12,4246.78,22.79173
EMB,2020,Argentina,952904,2,4600,48.4133
EMB,2020,Argentina,952920,3,4680,22.38509
EMB,2020,Argentina,952947,2,5455,50.42603
EMB,2020,Argentina,953015,21,6698.35,65.32054
EMB,2020,Argentina,953016,23,8691.25,52.31937
EMB,2020,Argentina,953029,1,160,2.22327
EMB,2020,Argentina,953050,12,104144,248.89244
EMB,2020,Argentina,953089,21,11265,253.8342
EMB,2020,Argentina,953091,4,1075,6.50916
EMB,2020,Argentina,953097,24,68770.5,880.45639
EMB,2020,Argentina,953142,1,0.5,0
EMB,2020,Argentina,953154,19,249037.75,796.95256
EMB,2020,Argentina,953460,7,8740,66.33151
EMB,2020,Argentina,953509,3,262,1.87461
EMB,2020,Argentina,953562,15,20955.8,100.80836
EMB,2020,Argentina,956017,7,0,-33.33394
EMB,2020,Argentina,958573,6,7096.85,31.93918
EMB,2020,Argentina,973201,3,840,3.02552
EMB,2020,Argentina,973839,2,4520,24.45383
EMB,2020,Argentina,1020749,13,11106.5,66.96638
EMB,2020,Argentina,1021157,30,30187.25,124.49966
EMB,2020,Argentina,1025521,10,13326.3,79.4848
EMB,2020,Argentina,1028108,1,200,0.23485
EMB,2020,Argentina,1090520,28,8122.5,56.56894
EMB,2020,Argentina,1094535,3,3505,12.43699
EMB,2020,Argentina,1098266,1,1000,3.12268
EMB,2020,Argentina,1102322,1,1080,4.64886
EMB,2020,Argentina,1102480,7,4306,46.42458
EMB,2020,Argentina,1109619,1,0,0
EMB,2020,Argentina,1121724,5,685,5.7804
EMB,2020,Argentina,1325068,1,0.5,0
EMB,2020,Argentina,1366994,3,20000.75,42.53869
EMB,2020,Argentina,1499854,2,40,0.36971
EMB,2020,Argentina,1669623,4,6000.545,12.46744
EMB,2020,Argentina,1688201,1,200,0.7228
EMB,2020,Argentina,1931747,1,480,5.15998
EMB,2020,Argentina,2015819,2,5200,46.26631
EMB,2020,Argentina,2073394,1,0,0
EMB,2020,Argentina,2074304,1,0.5,0
EMB,2020,Argentina,2076157,1,0.25,0
EMB,2020,Argentina,2076162,37,35360.5,232.56491
EMB,2020,Argentina,2076181,12,778.05,3.00894
EMB,2020,Argentina,2076249,4,4725.25,30.33104
EMB,2020,Argentina,2076253,5,1725,6.7322
EMB,2020,Argentina,2076266,3,5170,14.67442
EMB,2020,Argentina,2076269,18,145622.4,610.03762
EMB,2020,Argentina,2076284,17,5455.75,67.20528
EMB,2020,Argentina,2188244,3,1200.75,2.49581
EMB,2020,Argentina,2193679,5,2.5,0
EMB,2020,Argentina,2194586,7,8560.25,37.09464
EMB,2020,Argentina,2506000,1,0,0
EMB,2020,Argentina,2596413,1,0.5,0
EMB,2020,Argentina,2661934,1,1.25,0
EMB,2020,Argentina,2708041,1,1.5,0
EMB,2020,Argentina,2829154,32,50773.86,202.45151
EMB,2020,Argentina,3096959,2,450.25,10.71517
EMB,2020,Argentina,3106797,9,5172,26.06845
EMB,2020,Argentina,3266371,1,0.25,0
EMB,2020,Argentina,3513478,1,900,7.88558
EMB,2020,Argentina,3647021,3,501.5,2.63048
EMB,2020,Argentina,3750321,1,0.25,0
EMB,2020,Argentina,3999997,4,3.18,0
EMB,2020,Argentina,4585544,1,40,0.44986
EMB,2020,Argentina,5339632,1,0.25,0
EMB,2020,Argentina,5339716,10,7590.5,25.2362
EMB,2020,Argentina,5339744,3,95,1.06664
EMB,2020,Argentina,5339745,1,0.25,0
EMB,2020,Argentina,5339790,3,250.25,2.27687
EMB,2020,Argentina,5339925,8,1175.3,7.85547
EMB,2020,Argentina,5340133,1,0.25,0
EMB,2020,Argentina,5340162,2,1500,4.77711
EMB,2020,Argentina,5353515,3,80,0.3078
EMB,2020,Argentina,5358266,2,730,2.07298
EMB,2020,Argentina,5549944,1,0.25,0
EMB,2020,Argentina,5640521,1,5,0.07552
EMB,2020,Argentina,5666089,1,0.5,0
EMB,2020,Argentina,5675788,5,6150,17.66097
EMB,2020,Argentina,5680920,4,136,0.9411
EMB,2020,Argentina,5684564,10,4041.95,14.91926
EMB,2020,Argentina,5693077,1,600,1.62623
EMB,2020,Argentina,5701013,4,755.53,3.44287
EMB,2020,Argentina,5702615,1,1,0
EMB,2020,Argentina,5710879,6,2640,16.52934
EMB,2020,Argentina,5717707,3,426,1.16529
EMB,2020,Argentina,5799513,1,20,0.26649
EMB,2020,Argentina,5805482,4,121.6,0.64481
EMB,2020,Argentina,5807124,1,600.25,2.21495
EMB,2020,Argentina,5824238,1,0.4,0
EMB,2020,Argentina,5861121,2,245,2.24741
EMB,2020,Argentina,5871372,14,1889.45,8.34163
EMB,2020,Argentina,5871479,1,0.7,0
EMB,2020,Argentina,5885422,1,0.25,0
EMB,2020,Argentina,5896003,3,1230,4.71872
EMB,2020,Argentina,5896646,3,300,1.46137
EMB,2020,Argentina,5912562,1,60,0.30265
EMB,2020,Argentina,5917680,1,100,0.3318
EMB,2020,Argentina,5924539,3,640,3.15145
EMB,2020,Argentina,5931183,3,1425,6.00196
EMB,2020,Argentina,5940654,4,590.25,3.73618
EMB,2020,Argentina,5940678,12,206.52,0.92168
EMB,2020,Argentina,5954962,3,195.5,1.63627
EMB,2020,Argentina,5954970,4,3090,11.18439
EMB,2020,Argentina,5967806,1,0.5,0
EMB,2020,Argentina,5969518,1,100,0.31304
EMB,2020,Argentina,5988270,3,570,3.93515
EMB,2020,Argentina,5997794,4,1.6,0
EMB,2020,Argentina,5997852,1,0,0.04876
EMB,2020,Argentina,6154483,1,800,2.94547
EMB,2020,Argentina,6163152,3,21.75,0.10631
EMB,2020,Argentina,6164903,1,400,0.9867
EMB,2020,Argentina,6170626,5,2.95,0
EMB,2020,Argentina,6170736,5,805.3,5.68446
EMB,2020,Argentina,6170845,1,50,0.25306
EMB,2020,Argentina,6170899,1,5,0.07628
EMB,2020,Argentina,6172731,1,1,0
EMB,2020,Argentina,6181326,1,0.75,0
EMB,2020,Argentina,6194683,2,12,1.21501
EMB,2020,Argentina,6194762,2,60.5,0.32635
EMB,2020,Argentina,6204805,1,1,0
EMB,2020,Argentina,6204811,1,25,1.18307
EMB,2020,Argentina,6204815,2,395,2.95947
